-5.791500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-5.674500e-03, -5.791500e-03, 1.444736e-06, 1.389915e-06, 1.402154e-06
-5.557500e-03, -5.791500e-03, 3.176153e-06, 2.896463e-06, 2.943927e-06
-5.440500e-03, -5.791500e-03, 3.176153e-06, 2.896463e-06, 2.943927e-06
-5.323500e-03, -5.791500e-03, 3.176153e-06, 2.896463e-06, 2.943927e-06
-5.206500e-03, -5.791500e-03, 3.176153e-06, 2.896463e-06, 2.943927e-06
-5.089500e-03, -5.791500e-03, 3.176153e-06, 2.896463e-06, 2.943927e-06
-4.972500e-03, -5.791500e-03, 3.176153e-06, 2.896463e-06, 2.943927e-06
-4.855500e-03, -5.791500e-03, 3.176153e-06, 2.896463e-06, 2.943927e-06
-4.738500e-03, -5.791500e-03, 3.176153e-06, 2.896463e-06, 2.943927e-06
-4.621500e-03, -5.791500e-03, 1.533906e-06, 1.467806e-06, 1.482003e-06
-4.504500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-4.387500e-03, -5.791500e-03, 5.725735e-07, 5.683232e-07, 5.717827e-07
-4.270500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-4.153500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-4.036500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-3.919500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-3.802500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-3.685500e-03, -5.791500e-03, 8.357547e-07, 7.791457e-07, 8.003494e-07
-3.568500e-03, -5.791500e-03, 1.158098e-06, 1.006144e-06, 1.048385e-06
-3.451500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-3.334500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
-3.217500e-03, -5.791500e-03, 5.725638e-07, 5.683222e-07, 5.717820e-07
-3.100500e-03, -5.791500e-03, 5.500000e-07, 5.500000e-07, 5.500000e-07
