-0.005791, -0.005791, 1.500000, 1.500000, 1.500000
-0.005674, -0.005791, 1.834769, 1.630594, 1.638663
-0.005557, -0.005791, 3.973591, 1.783451, 1.892714
-0.005441, -0.005791, 3.973591, 1.783451, 1.892714
-0.005324, -0.005791, 3.973591, 1.783451, 1.892714
-0.005207, -0.005791, 3.973591, 1.783451, 1.892714
-0.005089, -0.005791, 3.973591, 1.783451, 1.892714
-0.004972, -0.005791, 3.973591, 1.783451, 1.892714
-0.004855, -0.005791, 3.973591, 1.783451, 1.892714
-0.004738, -0.005791, 3.973591, 1.783451, 1.892714
-0.004621, -0.005791, 1.717641, 1.639610, 1.650536
-0.004504, -0.005791, 1.500000, 1.500000, 1.500000
-0.004387, -0.005791, 1.517184, 1.506775, 1.521091
-0.004270, -0.005791, 1.500000, 1.500000, 1.500000
-0.004154, -0.005791, 1.500000, 1.500000, 1.500000
-0.004036, -0.005791, 1.500000, 1.500000, 1.500000
-0.003920, -0.005791, 1.500000, 1.500000, 1.500000
-0.003803, -0.005791, 1.500000, 1.500000, 1.500000
-0.003686, -0.005791, 1.789680, 1.536813, 1.570855
-0.003569, -0.005791, 2.062227, 1.567656, 1.638611
-0.003452, -0.005791, 1.500000, 1.500000, 1.500000
-0.003335, -0.005791, 1.500000, 1.500000, 1.500000
-0.003218, -0.005791, 1.517368, 1.506783, 1.521106
-0.003101, -0.005791, 1.500000, 1.500000, 1.500000
-0.002984, -0.005791, 1.500000, 1.500000, 1.500000
-0.002867, -0.005791, 1.500000, 1.500000, 1.500000
-0.002750, -0.005791, 1.500000, 1.500000, 1.500000
-0.002633, -0.005791, 1.500000, 1.500000, 1.500000
-0.002516, -0.005791, 1.500000, 1.500000, 1.500000
-0.002399, -0.005791, 1.517227, 1.506780, 1.521091
-0.002282, -0.005791, 1.500000, 1.500000, 1.500000
-0.002165, -0.005791, 1.500000, 1.500000, 1.500000
-0.002048, -0.005791, 1.519865, 1.506463, 1.519810
-0.001931, -0.005791, 1.500000, 1.500000, 1.500000
-0.001814, -0.005791, 1.500000, 1.500000, 1.500000
-0.001697, -0.005791, 1.500000, 1.500000, 1.500000
-0.001580, -0.005791, 1.500000, 1.500000, 1.500000
-0.001463, -0.005791, 1.500000, 1.500000, 1.500000
-0.001345, -0.005791, 1.500000, 1.500000, 1.500000
-0.001228, -0.005791, 1.517441, 1.506753, 1.521093
-0.001112, -0.005791, 1.500000, 1.500000, 1.500000
-0.000995, -0.005791, 1.500000, 1.500000, 1.500000
-0.000878, -0.005791, 1.500000, 1.500000, 1.500000
-0.000761, -0.005791, 1.516676, 1.506699, 1.521028
-0.000644, -0.005791, 1.500000, 1.500000, 1.500000
-0.000527, -0.005791, 1.500000, 1.500000, 1.500000
-0.000410, -0.005791, 1.500000, 1.500000, 1.500000
-0.000293, -0.005791, 1.500000, 1.500000, 1.500000
-0.000176, -0.005791, 1.500000, 1.500000, 1.500000
-0.000058, -0.005791, 1.508597, 1.503399, 1.510480
0.000058, -0.005791, 1.505059, 1.503399, 1.510480
0.000175, -0.005791, 1.500000, 1.500000, 1.500000
0.000292, -0.005791, 1.500000, 1.500000, 1.500000
0.000409, -0.005791, 1.517237, 1.506785, 1.521102
0.000526, -0.005791, 1.500000, 1.500000, 1.500000
0.000643, -0.005791, 1.500000, 1.500000, 1.500000
0.000760, -0.005791, 1.500000, 1.500000, 1.500000
0.000877, -0.005791, 1.500000, 1.500000, 1.500000
0.000994, -0.005791, 1.500000, 1.500000, 1.500000
0.001112, -0.005791, 1.500000, 1.500000, 1.500000
0.001228, -0.005791, 1.517050, 1.506753, 1.521093
0.001345, -0.005791, 1.500000, 1.500000, 1.500000
0.001462, -0.005791, 1.500000, 1.500000, 1.500000
0.001579, -0.005791, 1.517382, 1.506766, 1.521107
0.001696, -0.005791, 1.500000, 1.500000, 1.500000
0.001813, -0.005791, 1.500000, 1.500000, 1.500000
0.001930, -0.005791, 1.500000, 1.500000, 1.500000
0.002048, -0.005791, 1.500000, 1.500000, 1.500000
0.002164, -0.005791, 1.500000, 1.500000, 1.500000
0.002282, -0.005791, 1.500000, 1.500000, 1.500000
0.002398, -0.005791, 1.517238, 1.506780, 1.521091
0.002515, -0.005791, 1.500000, 1.500000, 1.500000
